RunID,RMSE,Activate B1 Overtime,Activate R1 Burnout,Activate B1.1 Duty of Care,Activate B2 Digital Health,Activate R2 Telemedicine Rework,Activate B3 Surge Resources,Activate R3 Sub-Optimal Consultations,SEIR.Activate B1.2 Aware Citizens,SEIR.Activate B1.1 Vaccination,SEIR.PAR ALPHA,SEIR.PAR GAMMA,Fatigue Onset Time,Fatigue Reporting Delay,Max Digital Health Fraction,AF Digital Health,Maximum Telemedicine Effectiveness,Minimum Telemedicine Effectiveness,AF TME,Maximum Surge Capacity Fraction,AF Labour,Minimum Preparedness Proportion,Maximum Preparedness Proportion,AF Preparedness
5397,0.00150422967106,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.66775,0.09315,7.5295,5.5585,0.37125,0.4285,0.658125,0.0421,0.9955,0.13925,0.8295,0.11115,0.65385,0.2015
5398,0.00189095835466,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.86875,0.05855,8.7805,9.4375,0.10175,0.4645,0.619875,0.0303,0.0165,0.12075,0.3785,0.29625,0.84465,0.6505
5399,1.80389378226,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.90475,0.00135,8.7715,4.2535,0.21625,0.0815,0.337875,0.1237,0.8865,0.42325,0.1015,0.23805,0.32985,0.0545
5400,0.817536261955,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.65025,0.03095,1.4545,8.5645,0.48275,0.6345,0.694125,0.0749,0.6995,0.34325,0.0845,0.26475,0.00855,0.9085
5401,1.41045956118e-4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.81225,0.00745,2.2375,4.5505,0.41575,0.4615,0.209625,0.0485,0.9995,0.03125,0.2435,0.14475,0.66915,0.8245
5402,13.6433666231,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.65775,0.04745,7.6915,7.0165,0.17275,0.2135,0.490125,0.0457,0.7205,0.22225,0.2765,0.27675,0.12015,0.2555
5403,15.5288809854,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.91475,0.01695,9.8965,7.4665,0.29975,0.2215,0.299625,0.1417,0.8575,0.17525,0.4875,0.26205,0.33975,0.1275
5404,8.61694465336e-4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.53775,0.00875,4.7035,2.6155,0.48425,0.6755,0.275625,0.0111,0.5385,0.38775,0.7605,0.15975,0.29475,0.4965
5405,6.60565261123,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.76875,0.05975,4.3075,5.8105,0.12425,0.8255,0.222375,0.0709,0.6845,0.15125,0.6415,0.11685,0.59625,0.9195
5406,1.19257108555e-4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.53325,0.02025,6.0715,9.8785,0.07125,0.2165,0.060375,0.1931,0.8905,0.40275,0.2965,0.15045,0.30015,0.7545
5407,1081.40289092,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.71475,0.09115,1.9675,7.8895,0.16525,0.9715,0.258375,0.1439,0.4625,0.43275,0.2375,0.01005,0.08235,0.8015
5408,82.8087893749,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.75175,0.00505,8.1955,7.1695,0.14075,0.0805,0.742125,0.1727,0.9795,0.42375,0.9315,0.23505,0.20115,0.6415
5409,1.04169925685,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.52875,0.03775,9.9415,4.0645,0.43125,0.3075,0.534375,0.1091,0.8765,0.01725,0.8385,0.04425,0.46935,0.7515
5410,0.707238868078,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.59825,0.02785,3.1825,8.0695,0.15375,0.2765,0.377625,0.0287,0.2865,0.18125,0.4035,0.21975,0.34245,0.0875
5411,0.0167354631724,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.55975,0.06775,5.5855,9.6985,0.38525,0.1355,0.070875,0.1129,0.0845,0.16575,0.0415,0.24255,0.18855,0.7845
5412,1.75167410253,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.82575,0.01245,5.3965,8.6545,0.01075,0.1295,0.292875,0.0155,0.7315,0.23075,0.7285,0.23985,0.78435,0.1335
5413,0.0343698646754,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.85825,0.03455,8.6185,7.1335,0.23975,0.7995,0.427125,0.0387,0.9905,0.20175,0.1485,0.28005,0.11475,0.2485
5414,0.0727325043882,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.69325,0.00835,8.2855,5.8465,0.48975,0.0235,0.352875,0.1201,0.0495,0.24325,0.5165,0.12285,0.21645,0.0775
5415,1173.77581419,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.66525,0.05925,3.3175,4.1815,0.20175,0.8455,0.199875,0.1543,0.3665,0.34225,0.6375,0.29085,0.10035,0.2735
5416,0.0478335232275,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.51775,0.01785,8.0875,9.0145,0.39375,0.4385,0.445125,0.1395,0.0935,0.38725,0.8885,0.07665,0.88605,0.1635
5417,60.1520326528,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.66175,0.09795,7.1515,2.0215,0.22125,0.6685,0.538875,0.0135,0.9715,0.23575,0.4065,0.19335,0.66735,0.9155
5418,64.6676938009,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.52425,0.05945,4.8025,6.2965,0.25725,0.0515,0.571875,0.0971,0.4945,0.43125,0.0445,0.25125,0.02025,0.3595
5419,0.298372580689,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.79225,0.05765,3.5335,2.6695,0.33125,0.7945,0.535125,0.0953,0.5745,0.09125,0.2775,0.14985,0.51525,0.4375
5420,4.47802850971e-4,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.56925,0.09355,7.0885,8.3485,0.31525,0.8875,0.723375,0.0633,0.1935,0.36225,0.7045,0.04305,0.67815,0.9495
5421,0.593294093428,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.73425,0.02255,2.2645,6.4225,0.10025,0.8775,0.611625,0.0577,0.2395,0.22675,0.1985,0.07275,0.22095,0.3025
5422,18.4255391392,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.64225,0.04265,7.8085,4.2355,0.01175,0.1125,0.515625,0.0331,0.2595,0.35375,0.2835,0.03555,0.10755,0.5905
5423,2.0389392423e-4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.61825,0.01515,3.7675,5.2075,0.34525,0.7005,0.265125,0.0733,0.9845,0.18725,0.3225,0.23385,0.08505,0.2395
5424,87.1660849706,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.91375,0.00495,3.9655,9.0505,0.36525,0.7575,0.570375,0.0511,0.3335,0.19825,0.8305,0.10815,0.06885,0.7415
5425,3.76179194722e-5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0.55225,0.07925,3.4435,9.4195,0.27225,0.4955,0.668625,0.0341,0.4785,0.30825,0.7115,0.08835,0.72585,0.2145
5426,11.2869798971,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.67175,0.09585,1.7425,3.9475,0.08725,0.1645,0.467625,0.0147,0.7715,0.49625,0.5265,0.18075,0.45225,0.9275
5427,7.02772018683e-5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.69375,0.00945,6.0535,8.7445,0.22425,0.1165,0.691875,0.0223,0.8235,0.32175,0.9095,0.19845,0.56115,0.7645
5428,32.7525628574,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.57925,0.06215,5.5225,2.7955,0.47225,0.2275,0.544125,0.1291,0.0045,0.33225,0.7055,0.11835,0.89595,0.8095
5429,4.44313047805,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.67025,0.01135,4.2175,8.3575,0.26325,0.3405,0.642375,0.1021,0.5595,0.40425,0.4675,0.00735,0.74025,0.2365
5430,712.111131828,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.50775,0.06535,7.4755,4.9015,0.40125,0.2555,0.305625,0.0887,0.9525,0.47575,0.7025,0.21795,0.58095,0.7785
5431,0.00261981226944,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.63775,0.03575,3.0205,1.5175,0.20575,0.7325,0.599625,0.0315,0.1265,0.29325,0.5535,0.02835,0.61515,0.0095
5432,4.79370404511e-5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.84675,0.07385,8.4385,3.9565,0.23275,0.1225,0.027375,0.0157,0.9135,0.22875,0.7405,0.21345,0.10665,0.8305
5433,323.795621904,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.80025,0.09235,6.5665,7.6915,0.15175,0.8285,0.230625,0.0507,0.2605,0.20625,0.9455,0.29925,0.40815,0.1615
5434,2.44347871074e-4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.74625,0.08555,5.4595,3.1825,0.05975,0.0855,0.004125,0.1509,0.9115,0.20075,0.2065,0.17655,0.11565,0.5945
5435,0.00147714367001,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.67675,0.02145,1.5535,4.6765,0.15775,0.1935,0.105375,0.1141,0.3405,0.33325,0.6635,0.13785,0.61785,0.1405
5436,0.00569930205932,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.54725,0.04965,5.2975,6.4135,0.42175,0.2055,0.229125,0.0525,0.9265,0.49975,0.0365,0.14325,0.50265,0.3205
5437,0.185436711028,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.74125,0.03755,7.4395,6.4765,0.06225,0.0465,0.055125,0.0697,0.7035,0.21725,0.1875,0.04395,0.77175,0.5605
5438,5.87094903157e-5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.98525,0.08915,4.9465,9.5365,0.33525,0.6135,0.190125,0.0635,0.0985,0.18675,0.8145,0.11565,0.81495,0.7625
5439,2.84299661299e-4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.51825,0.08445,1.4275,6.8095,0.38075,0.6075,0.454125,0.1357,0.3045,0.30925,0.3705,0.10035,0.76455,0.9175
5440,39.0617814181,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.82375,0.00245,6.4405,4.8115,0.08175,0.3845,0.372375,0.1235,0.4745,0.24075,0.5685,0.01275,0.89865,0.8195
5441,1.03619928655e-4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.67375,0.03415,2.6875,4.7845,0.41675,0.8145,0.690375,0.1649,0.4535,0.22825,0.9465,0.10575,0.39465,0.1905
5442,2.86658048489e-4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.93675,0.07615,5.7835,6.0265,0.04425,0.2355,0.109125,0.1699,0.9735,0.01475,0.2245,0.29205,0.84195,0.2745
5443,8.52190075306,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.55675,0.00415,4.4335,6.4315,0.41925,0.4605,0.002625,0.0931,0.9925,0.20725,0.5505,0.02985,0.12555,0.0345
5444,6.03971932463,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.55725,0.04675,1.4995,6.0715,0.32125,0.9995,0.252375,0.1199,0.1785,0.20325,0.3845,0.13335,0.30555,0.2995
5445,8.84078539349e-4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.64475,0.03545,7.5655,2.7685,0.06925,0.4395,0.121125,0.0477,0.6795,0.47025,0.9905,0.03075,0.73125,0.5135
5446,5.83139035781,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.84575,0.04805,8.7085,2.9755,0.33825,0.4225,0.001875,0.0029,0.8795,0.01975,0.7035,0.06045,0.32805,0.1465
5447,0.00143070924856,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.92925,0.05935,5.5945,7.3765,0.16125,0.1105,0.667875,0.0423,0.9835,0.23675,0.1935,0.22545,0.06615,0.1025
5448,1.28997420566,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.92225,0.05475,6.5305,8.6815,0.42475,0.1515,0.460125,0.0247,0.0415,0.26775,0.2505,0.22875,0.38115,0.3255
5449,712.111131828,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.60625,0.08425,5.0185,6.4045,0.28475,0.2035,0.140625,0.0719,0.6345,0.47625,0.5485,0.02445,0.25425,0.2655
5450,92.0721339304,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.67425,0.07155,7.8625,1.3555,0.09825,0.8425,0.208125,0.0863,0.8065,0.06025,0.0395,0.01095,0.22815,0.0385
5451,0.00839514774697,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.88575,0.03205,6.5845,5.0995,0.41475,0.7785,0.017625,0.0723,0.0765,0.03425,0.8265,0.27945,0.87255,0.4705
5452,0.0593430401257,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.61675,0.09155,1.2475,6.1795,0.45925,0.6985,0.128625,0.1869,0.7165,0.27475,0.4425,0.18345,0.08055,0.0605
5453,6.41082985164,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.75825,0.03785,6.2065,5.5405,0.04375,0.0865,0.260625,0.0791,0.1275,0.01225,0.0655,0.16575,0.21915,0.3695
5454,15.9764676579,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.54425,0.05745,7.3135,1.2835,0.03125,0.2515,0.700125,0.1017,0.7425,0.14875,0.4265,0.14895,0.34965,0.4525
5455,1.4268021346e-4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.55575,0.04955,1.3105,1.4635,0.15025,0.3825,0.227625,0.1335,0.3425,0.08125,0.8595,0.04695,0.36405,0.4595
5456,0.00376568999301,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.52675,0.06855,2.6695,2.2105,0.12725,0.5345,0.164625,0.0329,0.9705,0.29875,0.6605,0.19425,0.50535,0.1845
5457,0.00164810788683,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.52725,0.05205,2.4445,4.9375,0.18375,0.7275,0.108375,0.1313,0.2885,0.46575,0.5015,0.01635,0.69705,0.7125
5458,0.00568520318256,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.55275,0.02165,1.9585,8.9515,0.27075,0.3525,0.082125,0.1197,0.8975,0.43525,0.3535,0.09975,0.81135,0.7855
5459,0.0369136254067,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.60975,0.06405,5.7745,6.9625,0.36175,0.3935,0.409875,0.1585,0.7745,0.23225,0.7155,0.01725,0.86265,0.7465
5460,0.00353492949004,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.59925,0.05655,1.0495,6.0175,0.25475,0.6975,0.306375,0.0499,0.8845,0.04225,0.7065,0.14775,0.11295,0.1125
5461,2.16055148221,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.81525,0.04135,9.3475,9.6625,0.49425,0.5025,0.280875,0.0307,0.4055,0.15825,0.6215,0.03345,0.60435,0.9885
5462,343.788621449,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.89525,0.026950000000000002,9.2575,4.0285,0.07175,0.9175,0.671625,0.1465,0.9325,0.32725,0.6755,0.01515,0.15885,0.4875
5463,0.446237805515,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.93225,0.06545,3.0295,2.1205,0.14625,0.8945,0.371625,0.0463,0.1135,0.34925,0.3635,0.11985,0.15165,0.4665
5464,0.261116276215,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.63925,0.08025,4.5955,4.3075,0.37525,0.5135,0.583125,0.1221,0.5345,0.30275,0.5955,0.26355,0.48285,0.6165
5465,43.3374432294,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.89625,0.02505,3.0655,5.1985,0.12525,0.7725,0.649125,0.1579,0.2175,0.19475,0.3765,0.01665,0.24165,0.4295
5466,0.478730962373,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.87225,0.07065,7.8445,4.1455,0.25375,0.9615,0.699375,0.0799,0.5705,0.29425,0.3895,0.09135,0.17685,0.0395
5467,0.00125258273135,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.86925,0.01085,3.9925,1.6885,0.36425,0.8395,0.563625,0.0273,0.9095,0.33075,0.3595,0.29745,0.83565,0.9835
5468,659.368181248,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.90525,0.03555,6.6115,4.6495,0.01225,0.4365,0.516375,0.1047,0.9105,0.46175,0.9755,0.16305,0.22185,0.4635
5469,5.66020074221e-4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.67725,0.01525,1.6165,5.0815,0.41275,0.8795,0.602625,0.1239,0.2875,0.29025,0.3695,0.25275,0.76815,0.9655
5470,0.00177206963484,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.75725,0.05065,1.4635,9.9955,0.26225,0.4045,0.022875,0.0367,0.4125,2.5e-4,0.0645,0.25155,0.82755,0.0855
5471,0.0189619061817,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.51925,0.00645,8.7895,4.6315,0.49875,0.7935,0.745125,0.0453,0.9245,0.35775,0.4535,0.08415,0.55035,0.5625
5472,6.15137993847,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.78075,0.08835,6.0895,5.5855,0.17325,0.7105,0.405375,0.1453,0.3995,0.45925,0.2115,0.29835,0.19215,0.5405
5473,1.33265352895,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.78975,0.03195,1.3465,9.7975,0.09175,0.9015,0.573375,0.1127,0.6835,0.26225,0.2755,0.00885,0.74655,0.4195
5474,0.00384867591569,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.83525,0.00665,9.9865,4.3165,0.23125,0.4875,0.661875,0.1363,0.6975,0.19575,0.2825,0.00165,0.56295,0.1715
5475,0.0608186880769,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.71875,0.00995,8.8255,3.2725,0.18075,0.6955,0.506625,0.0073,0.6335,0.34125,0.7875,0.07605,0.71685,0.2965
5476,0.00210493103847,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.91225,0.02925,8.0785,6.5395,0.00125,0.6855,0.151875,0.0643,0.5175,0.07225,0.6875,0.29805,0.76095,0.5715
5477,251.007843994,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.86325,0.05625,2.0845,9.1945,0.15925,0.3415,0.302625,0.1289,0.7755,0.36275,0.3505,0.26415,0.55665,0.6525
5478,0.0584939219993,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.94325,0.06915,7.7275,3.4345,0.45025,0.4985,0.199125,0.0495,0.8785,0.26425,0.3175,0.27585,0.41625,0.3765
5479,0.00295691294586,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.97475,0.02455,4.4245,8.7175,0.34725,0.9755,0.578625,0.0665,0.8325,0.14475,0.6155,0.23055,0.48105,0.2245
5480,0.0284473982862,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.99925,0.03965,5.5135,6.8455,0.11025,0.0685,0.073125,0.0435,0.5695,0.39475,0.8875,0.27225,0.54945,0.9865
5481,58.1945728714,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.85225,0.00305,3.4255,2.2645,0.09775,0.9785,0.145875,0.0233,0.7545,0.02225,0.8215,0.21195,0.85635,0.7875
5482,0.00318675271262,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.93475,0.05085,4.0645,6.9085,0.04075,0.9655,0.730875,0.0373,0.4145,0.13175,0.3105,0.20445,0.52155,0.8345
5483,0.00143883676706,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.77075,0.01305,5.5495,8.7625,0.12175,0.0955,0.460875,0.1095,0.5185,0.24975,0.6495,0.05805,0.83835,0.2085
5484,0.00121284768947,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.68225,0.07145,3.9745,2.2195,0.31125,0.4915,0.277875,0.1523,0.2365,0.25325,0.9605,0.00645,0.56655,0.9245
5485,0.0238534718366,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.50825,0.02705,9.4825,9.7165,0.26375,0.1955,0.335625,0.1111,0.9545,0.37525,0.0065,0.16845,0.60525,0.0165
5486,8.67677485715,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.67875,0.09905,1.9945,1.2205,0.23425,0.1345,0.464625,0.0355,0.3095,0.26475,0.4105,0.10275,0.28935,0.0315
5487,38.1234484374,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.75275,0.04815,4.5145,6.3595,0.03075,0.3885,0.391875,0.0689,0.0835,0.04975,0.5095,0.29475,0.20205,0.1965
5488,0.00248233265386,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.56725,0.06055,9.3835,2.5705,0.31675,0.9385,0.509625,0.0769,0.4275,0.22625,0.1705,0.07635,0.53865,0.7685
5489,712.111131828,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.58325,0.02465,7.8265,8.9335,0.40375,0.2075,0.404625,0.0149,0.1745,0.37075,0.9275,0.11445,0.04545,0.6095
5490,0.00334428532449,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.51425,0.02915,2.8045,2.6245,0.10325,0.3185,0.703875,0.0781,0.3255,0.03275,0.4445,0.02865,0.61695,0.9205
5491,0.515192216941,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.99525,0.06605,6.8725,2.8045,0.48825,0.2395,0.244125,0.1125,0.0575,0.28775,0.4615,0.13695,0.19575,0.6495
5492,0.0147557705614,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.53525,0.07005,4.0465,8.7985,0.28175,0.5835,0.118125,0.1907,5e-4,0.07675,0.8825,0.17835,0.56565,0.1175
5493,712.111131828,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.83825,0.05915,5.2885,3.0205,0.36775,0.2975,0.126375,0.1627,0.3895,0.27525,0.4145,0.15405,0.84105,0.5065
5494,0.0152569339964,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.54875,0.02435,2.4355,1.3645,0.47525,0.7825,0.493125,0.1255,0.0685,0.30475,0.0925,0.11355,0.75375,0.2175
5495,0.00164346422449,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.53075,0.08175,8.2675,1.2565,0.06675,0.3735,0.633375,0.1173,0.5425,0.41175,0.0725,0.18975,0.59445,0.5385
5496,0.228102269084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.67075,0.09645,6.0625,4.3975,0.02025,0.0115,0.261375,0.0915,0.3735,0.47325,0.1345,0.01245,0.13995,0.2095
5497,863.147413357,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.56025,0.02525,6.6925,7.9795,0.49125,0.9875,0.142875,0.1353,0.9915,0.40825,0.0435,0.11805,0.13005,0.2785
5498,1.80131622539e-4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0.55525,0.09785,4.1725,2.6515,0.41525,0.8855,0.205125,0.1515,0.1295,0.41725,0.2205,0.26445,0.06795,0.0815
5499,0.0634616392108,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.55125,0.07515,7.2235,7.7185,0.49925,0.4015,0.024375,0.1759,0.4005,0.42475,0.0765,0.06825,0.45675,0.1895
5500,0.184780917448,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.67925,0.05425,9.1765,9.7525,0.04275,0.5395,0.321375,0.1139,0.2635,0.20775,0.0125,0.09285,0.87165,0.8005
5501,0.18573646019599999,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.51275,0.01895,7.4575,5.4235,0.03325,0.7135,0.196125,0.0325,0.0265,0.09175,0.6745,0.27615,0.03645,0.3715
5502,9.58610086439e-5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.93975,0.05415,2.6605,8.2225,0.07625,0.9545,0.629625,0.0673,0.9465,0.47675,0.4025,0.13005,0.71865,0.7955
5503,0.0753682399226,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.65875,0.05535,6.5575,2.4715,0.09275,0.1655,0.123375,0.0543,0.5095,0.19225,0.2395,0.03255,0.38835,0.3445
5504,10.3561232079,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.69275,0.01415,3.9385,4.5685,0.05225,0.8325,0.517125,0.1577,0.9805,0.10125,0.3415,0.03045,0.71055,0.8825
